Book_page,Year,Site,Nest_ID,Species,Observer,Date_found,how_found,Clutch_max,floatAge,ageMethod
b13.7,2013,eaba,13eababbs02,bbpl,rlanctot,2013-07-04,searcher,4,3.0,hatch
b11.6,2011,eaba,11eabartm03,rutu,dkessler,2011-06-26,searcher,4,1.0,hatch
b13.7,2013,eaba,13eabarul03,rutu,rlanctot,2013-07-05,searcher,4,12.0,float
b11.7,2011,eaba,11eabarth05,rutu,bhill,2011-07-08,searcher,4,12.0,float
b09.6,2009,nome,09nome09nome17,wesa,jflamarre,2009-06-02,,4,,float
b09.6,2009,nome,09nome09nome30,wesa,jflamarre,2009-06-07,,4,,float
b09.6,2009,nome,09nome09nome13,wesa,jflamarre,2009-06-01,,4,,float
b09.6,2009,nome,09nome09nome24,sesa,jflamarre,2009-06-05,,4,,float
b09.6,2009,nome,09nome09nome29,wesa,jflamarre,2009-06-05,,4,,hatch
b09.6,2009,nome,09nome09nome26,wesa,jflamarre,2009-06-05,,3,,hatch
b09.5,2009,nome,09nome09nome4,wesa,,2009-05-30,,4,,hatch
b09.6,2009,nome,09nome09nome43,wesa,jflamarre,2009-06-11,,4,,float
b09.6,2009,nome,09nome09nome21,wesa,jflamarre,2009-06-04,,3,,
b09.6,2009,nome,09nome09nome20,wesa,jflamarre,2009-06-04,,3,,
b09.6,2009,nome,09nome09nome34,wesa,jflamarre,2009-06-07,,4,,float
b09.6,2009,nome,09nome09nome27,wesa,jflamarre,2009-06-05,,4,,hatch
b09.6,2009,nome,09nome09nome44,wesa,jflamarre,2009-06-12,,4,,hatch
b09.6,2009,nome,09nome09nome45,wesa,jflamarre,2009-06-13,,4,,float
b09.5,2009,nome,09nome09nome10,wesa,bharrington,2009-05-31,,4,,float
b09.6,2009,nome,09nome09nome41,sesa,jflamarre,2009-06-11,,4,,float
b09.6,2009,nome,09nome09nome42,wesa,jflamarre,2009-06-11,,3,,hatch
b09.6,2009,nome,09nome09nome48,wesa,jflamarre,2009-06-15,,3,,float
b09.6,2009,nome,09nome09nome12,wesa,jflamarre,2009-06-01,,4,,float
b08.6,2008,nome,08nome08nome15,wesa,edastrous,2008-06-04,,4,,float
b09.6,2009,nome,09nome09nome11,wesa,jflamarre,2009-06-01,,4,,hatch
b09.6,2009,nome,09nome09nome14,wesa,jflamarre,2009-06-01,,4,,float
b08.6,2008,nome,08nome08nome16,wesa,edastrous,2008-06-04,,4,,float
b08.6,2008,nome,08nome08nome17,wesa,edastrous,2008-06-04,,4,,float
b09.5,2009,nome,09nome09nome2,wesa,,2009-05-30,,4,,hatch
b08.6,2008,nome,08nome08nome21,wesa,edastrous,2008-06-05,,4,,float
b08.6,2008,nome,08nome08nome7,wesa,edastrous,2008-06-04,,4,,float
b08.6,2008,nome,08nome08nome9,wesa,edastrous,2008-06-04,,4,,float
b08.6,2008,nome,08nome08nome19,wesa,edastrous,2008-06-04,,4,,float
b08.6,2008,nome,08nome08nome24,wesa,edastrous,2008-06-06,,4,,float
b08.6,2008,nome,08nome08nome27,wesa,edastrous,2008-06-07,,3,,float
b08.6,2008,nome,08nome08nome1,wesa,edastrous,2008-06-03,,4,,float
b08.6,2008,nome,08nome08nome20,wesa,edastrous,2008-06-05,,3,,float
b08.6,2008,nome,08nome08nome23,wesa,edastrous,2008-06-05,,4,,float
b08.6,2008,nome,08nome08nome5,wesa,edastrous,2008-06-03,,3,,float
b08.6,2008,nome,08nome08nome31,wesa,edastrous,2008-06-07,,4,,float
b08.6,2008,nome,08nome08nome34,wesa,edastrous,2008-06-07,,4,,float
b08.6,2008,nome,08nome08nome13,wesa,edastrous,2008-06-04,,4,,float
b08.6,2008,nome,08nome08nome2,wesa,edastrous,2008-06-03,,2,,float
b09.6,2009,nome,09nome09nome19,wesa,jflamarre,2009-06-03,,4,,float
b08.6,2008,nome,08nome08nome6,wesa,edastrous,2008-06-03,,4,,float
b09.5,2009,nome,09nome09nome8,wesa,bharrington,2009-05-31,,4,,float
b08.6,2008,nome,08nome08nome12,wesa,edastrous,2008-06-04,,4,,float
b09.6,2009,nome,09nome09nome32,wesa,jflamarre,2009-06-07,,4,,float
b08.6,2008,nome,08nome08nome36,wesa,edastrous,2008-06-07,,4,,float
b09.6,2009,nome,09nome09nome40,wesa,jflamarre,2009-06-11,,4,,float
b09.6,2009,nome,09nome09nome50,wesa,jflamarre,2009-06-16,,4,,
b98.5,1998,nome,98nome49,wesa,bharrington,1998-05-31,,4,,float
b99.5,1999,nome,99nome198,wesa,,1999-05-30,,4,,hatch
b14.7,2014,chur,14DB03,sepl,dhodkinson,2014-07-11,,3,,
b13.6,2013,chur,13DBBLUFFS01,sepl,dkessler,2013-06-22,,4,,
b14.6,2014,chur,14MP04,sepl,vloverti,2014-06-21,,4,,
b14.6,2014,chur,14PR01,sepl,dkessler,2014-06-25,,4,,
b14.6,2014,chur,14BB01,sepl,vloverti,2014-06-13,,4,,
b13.6,2013,chur,13PB04,sepl,amould,2013-06-27,,4,,
b14.6,2014,chur,14DB01,sepl,vloverti,2014-06-13,,4,,
b13.6,2013,chur,13PR01,sepl,rlanctot,2013-06-04,,4,,
b13.6,2013,chur,13LL02,sepl,vloverti,2013-06-11,,4,,
b13.6,2013,chur,13TL01,sepl,vloverti,2013-06-13,,4,,
b13.6,2013,chur,13MP05R,sepl,dkessler,2013-06-22,,3,,
b14.6,2014,chur,14PB02,sepl,vloverti,2014-06-19,,4,,
b13.6,2013,chur,13GB02,sepl,vloverti,2013-06-15,,4,,
b13.6,2013,chur,13MP03,sepl,vloverti,2013-06-11,,4,,
b13.6,2013,chur,13MP06,sepl,vloverti,2013-06-14,,4,,
b13.6,2013,chur,13HP02,sepl,dkessler,2013-06-18,,4,,
b14.6,2014,chur,14MP01,sepl,vloverti,2014-06-12,,1,,
b13.6,2013,chur,13PB01,sepl,dkessler,2013-06-23,,4,,
b13.6,2013,chur,13BB01,sepl,amould,2013-06-24,,4,,
b14.6,2014,chur,14BC01,sepl,dkessler,2014-06-23,,4,,
b14.8,2014,chur,14BC02,sepl,mballvanzee,2014-08-02,,,,
b13.6,2013,chur,13PB02,sepl,dkessler,2013-06-23,,4,,
b13.6,2013,chur,13LL05,sepl,dkessler,2013-06-22,,3,,
b14.7,2014,chur,14PB04,sepl,kkalasz,2014-07-02,,3,,
b13.6,2013,chur,13MP01R,sepl,dkessler,2013-06-18,,4,,
b14.6,2014,chur,14EP02,sepl,vloverti,2014-06-20,,4,,
b14.6,2014,chur,14LL03,sepl,vloverti,2014-06-19,,3,,
b14.6,2014,chur,14GB01,sepl,dkessler,2014-06-24,,4,,
b14.6,2014,chur,14GB02,sepl,dkessler,2014-06-25,,4,,
b14.6,2014,chur,14EP03,sepl,vloverti,2014-06-20,,3,,
b14.6,2014,chur,14LL04,sepl,rlanctot,2014-06-28,,4,,
b14.6,2014,chur,14DB02,sepl,rlanctot,2014-06-27,,3,,
b14.6,2014,chur,14MP05,sepl,rlanctot,2014-06-28,,4,,
b14.6,2014,chur,14GB03,sepl,dkessler,2014-06-25,,4,,
b14.6,2014,chur,14PB03,sepl,vloverti,2014-06-19,,4,,
b14.7,2014,chur,14CD01,sepl,dhodkinson,2014-07-05,,4,,
b99.6,1999,nome,99nome39,wesa,,1999-06-02,,3,,hatch
b98.5,1998,nome,98nome46,wesa,,1998-05-31,,4,,hatch
b98.5,1998,nome,98nome43,wesa,,1998-05-30,,4,,hatch
b95.5,1995,nome,95nome207,wesa,,1995-05-27,,4,,lay
b98.5,1998,nome,98nome53,wesa,,1998-05-31,,4,,hatch
b97.5,1997,nome,97nome37,wesa,,1997-05-25,,4,,
b98.6,1998,nome,98nome105,wesa,bharrington,1998-06-07,,4,,float
b97.5,1997,nome,97nome110,wesa,,1997-05-23,,4,,
b98.7,1998,nome,98nome7,sesa,,1998-07-02,,3,,hatch
b95.6,1995,nome,95nome124,sesa,,1995-06-09,,4,,hatch
b99.6,1999,nome,99nome74,wesa,,1999-06-08,,4,,hatch
b99.5,1999,nome,99nome199,wesa,,1999-05-29,,4,,hatch
b98.6,1998,nome,98nome61,wesa,,1998-06-03,,4,,hatch
